20        Threads
5         Connections per thread
900       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets            0.00          ---          ---             ---             ---             ---             ---         0.00 
Gets         6515.19      6515.19         0.00       307.06065       290.81500       958.46300      1040.38300       519.36 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals       6515.19      6515.19         0.00       307.06065       290.81500       958.46300      1040.38300       519.36 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.000      100.000
---
GET      20.607        0.000
GET      83.967        5.000
GET     141.311       10.000
GET     167.935       15.000
GET     198.655       20.000
GET     218.111       25.000
GET     241.663       30.000
GET     257.023       35.000
GET     268.287       40.000
GET     276.479       45.000
GET     290.815       50.000
GET     294.911       52.500
GET     299.007       55.000
GET     305.151       57.500
GET     311.295       60.000
GET     315.391       62.500
GET     323.583       65.000
GET     335.871       67.500
GET     339.967       70.000
GET     346.111       72.500
GET     356.351       75.000
GET     360.447       76.250
GET     364.543       77.500
GET     380.927       78.750
GET     393.215       80.000
GET     399.359       81.250
GET     403.455       82.500
GET     405.503       83.750
GET     407.551       85.000
GET     409.599       86.250
GET     411.647       87.500
GET     411.647       88.125
GET     411.647       88.750
GET     413.695       89.375
GET     421.887       90.000
GET     434.175       90.625
GET     444.415       91.250
GET     456.703       91.875
GET     477.183       92.500
GET     532.479       93.125
GET     577.535       93.750
GET     598.015       94.062
GET     622.591       94.375
GET     634.879       94.688
GET     651.263       95.000
GET     675.839       95.312
GET     688.127       95.625
GET     704.511       95.938
GET     737.279       96.250
GET     757.759       96.562
GET     819.199       96.875
GET     847.871       97.031
GET     856.063       97.188
GET     868.351       97.344
GET     880.639       97.500
GET     888.831       97.656
GET     892.927       97.812
GET     901.119       97.969
GET     909.311       98.125
GET     921.599       98.281
GET     929.791       98.438
GET     933.887       98.516
GET     933.887       98.594
GET     937.983       98.672
GET     946.175       98.750
GET     950.271       98.828
GET     950.271       98.906
GET     958.463       98.984
GET     958.463       99.062
GET     970.751       99.141
GET     974.847       99.219
GET     978.943       99.258
GET     983.039       99.297
GET     983.039       99.336
GET     987.135       99.375
GET     991.231       99.414
GET     995.327       99.453
GET     999.423       99.492
GET    1003.519       99.531
GET    1003.519       99.570
GET    1003.519       99.609
GET    1003.519       99.629
GET    1003.519       99.648
GET    1003.519       99.668
GET    1007.615       99.688
GET    1011.711       99.707
GET    1015.807       99.727
GET    1019.903       99.746
GET    1019.903       99.766
GET    1023.999       99.785
GET    1023.999       99.805
GET    1028.095       99.814
GET    1028.095       99.824
GET    1032.191       99.834
GET    1032.191       99.844
GET    1032.191       99.854
GET    1032.191       99.863
GET    1032.191       99.873
GET    1036.287       99.883
GET    1040.383       99.893
GET    1040.383       99.902
GET    1044.479       99.907
GET    1044.479       99.912
GET    1044.479       99.917
GET    1044.479       99.922
GET    1044.479       99.927
GET    1044.479       99.932
GET    1044.479       99.937
GET    1044.479       99.941
GET    1044.479       99.946
GET    1044.479       99.951
GET    1048.575       99.954
GET    1048.575      100.000
---
WAIT      0.000      100.000
