20        Threads
5         Connections per thread
900       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets            0.00          ---          ---             ---             ---             ---             ---         0.00 
Gets         6587.34      6587.34         0.00       340.09379       335.87100       962.55900      1044.47900       525.12 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals       6587.34      6587.34         0.00       340.09379       335.87100       962.55900      1044.47900       525.12 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.000      100.000
---
GET      45.311        0.000
GET     166.911        5.000
GET     198.655       10.000
GET     229.375       15.000
GET     240.639       20.000
GET     257.023       25.000
GET     276.479       30.000
GET     299.007       35.000
GET     305.151       40.000
GET     321.535       45.000
GET     335.871       50.000
GET     339.967       52.500
GET     342.015       55.000
GET     356.351       57.500
GET     360.447       60.000
GET     362.495       62.500
GET     364.543       65.000
GET     366.591       67.500
GET     368.639       70.000
GET     370.687       72.500
GET     376.831       75.000
GET     376.831       76.250
GET     378.879       77.500
GET     378.879       78.750
GET     380.927       80.000
GET     387.071       81.250
GET     397.311       82.500
GET     401.407       83.750
GET     403.455       85.000
GET     405.503       86.250
GET     415.743       87.500
GET     415.743       88.125
GET     419.839       88.750
GET     419.839       89.375
GET     419.839       90.000
GET     421.887       90.625
GET     421.887       91.250
GET     436.223       91.875
GET     448.511       92.500
GET     483.327       93.125
GET     536.575       93.750
GET     573.439       94.062
GET     602.111       94.375
GET     622.591       94.688
GET     643.071       95.000
GET     671.743       95.312
GET     692.223       95.625
GET     712.703       95.938
GET     741.375       96.250
GET     765.951       96.562
GET     778.239       96.875
GET     794.623       97.031
GET     819.199       97.188
GET     843.775       97.344
GET     851.967       97.500
GET     856.063       97.656
GET     864.255       97.812
GET     876.543       97.969
GET     880.639       98.125
GET     888.831       98.281
GET     905.215       98.438
GET     921.599       98.516
GET     925.695       98.594
GET     933.887       98.672
GET     946.175       98.750
GET     950.271       98.828
GET     954.367       98.906
GET     958.463       98.984
GET     974.847       99.062
GET     987.135       99.141
GET     995.327       99.219
GET     995.327       99.258
GET     999.423       99.297
GET    1003.519       99.336
GET    1015.807       99.375
GET    1019.903       99.414
GET    1023.999       99.453
GET    1028.095       99.492
GET    1028.095       99.531
GET    1028.095       99.570
GET    1028.095       99.609
GET    1028.095       99.629
GET    1028.095       99.648
GET    1032.191       99.668
GET    1032.191       99.688
GET    1036.287       99.707
GET    1036.287       99.727
GET    1036.287       99.746
GET    1036.287       99.766
GET    1036.287       99.785
GET    1036.287       99.805
GET    1036.287       99.814
GET    1040.383       99.824
GET    1040.383       99.834
GET    1040.383       99.844
GET    1040.383       99.854
GET    1044.479       99.863
GET    1044.479       99.873
GET    1044.479       99.883
GET    1044.479       99.893
GET    1044.479       99.902
GET    1044.479       99.907
GET    1044.479       99.912
GET    1044.479       99.917
GET    1044.479       99.922
GET    1044.479       99.927
GET    1044.479       99.932
GET    1044.479       99.937
GET    1044.479       99.941
GET    1044.479       99.946
GET    1044.479       99.951
GET    1044.479       99.954
GET    1044.479       99.956
GET    1044.479       99.958
GET    1044.479       99.961
GET    1044.479       99.963
GET    1044.479       99.966
GET    1048.575       99.968
GET    1048.575      100.000
---
WAIT      0.000      100.000
