100       Threads
5         Connections per thread
300       Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         7202.70          ---          ---        13.88748        13.69500        23.42300        29.43900      7742.28 
Gets        28804.28     24618.95      4185.33        13.87666        13.69500        21.24700        29.43900     26619.77 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      36006.98     24618.95      4185.33        13.87882        13.69500        21.50300        29.43900     34362.05 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.071        0.000
SET      12.671        5.000
SET      12.799       10.000
SET      12.927       15.000
SET      13.055       20.000
SET      13.183       25.000
SET      13.311       30.000
SET      13.375       35.000
SET      13.503       40.000
SET      13.567       45.000
SET      13.695       50.000
SET      13.759       52.500
SET      13.823       55.000
SET      13.887       57.500
SET      13.951       60.000
SET      14.015       62.500
SET      14.079       65.000
SET      14.143       67.500
SET      14.207       70.000
SET      14.271       72.500
SET      14.335       75.000
SET      14.335       76.250
SET      14.399       77.500
SET      14.463       78.750
SET      14.463       80.000
SET      14.527       81.250
SET      14.591       82.500
SET      14.591       83.750
SET      14.655       85.000
SET      14.719       86.250
SET      14.783       87.500
SET      14.783       88.125
SET      14.847       88.750
SET      14.847       89.375
SET      14.911       90.000
SET      14.911       90.625
SET      14.975       91.250
SET      14.975       91.875
SET      15.039       92.500
SET      15.103       93.125
SET      15.103       93.750
SET      15.167       94.062
SET      15.167       94.375
SET      15.231       94.688
SET      15.231       95.000
SET      15.295       95.312
SET      15.295       95.625
SET      15.359       95.938
SET      15.423       96.250
SET      15.423       96.562
SET      15.487       96.875
SET      15.551       97.031
SET      15.551       97.188
SET      15.615       97.344
SET      15.679       97.500
SET      15.743       97.656
SET      15.807       97.812
SET      15.871       97.969
SET      16.063       98.125
SET      16.511       98.281
SET      17.023       98.438
SET      17.407       98.516
SET      17.791       98.594
SET      18.175       98.672
SET      18.687       98.750
SET      19.327       98.828
SET      20.223       98.906
SET      22.399       98.984
SET      25.599       99.062
SET      25.983       99.141
SET      26.239       99.219
SET      26.495       99.258
SET      26.623       99.297
SET      26.751       99.336
SET      26.879       99.375
SET      27.007       99.414
SET      27.135       99.453
SET      27.263       99.492
SET      27.391       99.531
SET      27.519       99.570
SET      27.647       99.609
SET      27.775       99.629
SET      27.903       99.648
SET      27.903       99.668
SET      28.031       99.688
SET      28.031       99.707
SET      28.159       99.727
SET      28.287       99.746
SET      28.415       99.766
SET      28.543       99.785
SET      28.671       99.805
SET      28.799       99.814
SET      28.799       99.824
SET      28.927       99.834
SET      28.927       99.844
SET      29.055       99.854
SET      29.183       99.863
SET      29.183       99.873
SET      29.311       99.883
SET      29.311       99.893
SET      29.439       99.902
SET      29.439       99.907
SET      29.567       99.912
SET      29.567       99.917
SET      29.567       99.922
SET      29.695       99.927
SET      29.695       99.932
SET      29.695       99.937
SET      29.695       99.941
SET      29.823       99.946
SET      29.823       99.951
SET      29.823       99.954
SET      29.951       99.956
SET      29.951       99.958
SET      29.951       99.961
SET      29.951       99.963
SET      30.079       99.966
SET      30.079       99.968
SET      30.079       99.971
SET      30.207       99.973
SET      30.207       99.976
SET      30.207       99.977
SET      30.207       99.978
SET      30.335       99.979
SET      30.335       99.980
SET      30.335       99.982
SET      30.335       99.983
SET      30.463       99.984
SET      30.463       99.985
SET      30.591       99.987
SET      30.591       99.988
SET      30.719       99.988
SET      30.719       99.989
SET      30.847       99.990
SET      30.847       99.990
SET      30.975       99.991
SET      31.103       99.991
SET      31.231       99.992
SET      31.359       99.993
SET      31.487       99.993
SET      31.615       99.994
SET      31.615       99.994
SET      31.743       99.995
SET      31.871       99.995
SET      31.999       99.995
SET      31.999       99.995
SET      32.127       99.996
SET      32.255       99.996
SET      32.383       99.996
SET      32.511       99.997
SET      32.767       99.997
SET      32.767       99.997
SET      32.767       99.997
SET      32.767       99.997
SET      33.023       99.998
SET      33.023       99.998
SET      33.023       99.998
SET      33.279       99.998
SET      33.279       99.998
SET      33.279       99.998
SET      33.279       99.998
SET      33.535       99.999
SET      33.535       99.999
SET      33.535       99.999
SET      33.535       99.999
SET      34.047       99.999
SET      34.047       99.999
SET      34.303       99.999
SET      34.303       99.999
SET      34.559       99.999
SET      34.559       99.999
SET      34.815       99.999
SET      34.815       99.999
SET      34.815       99.999
SET      34.815       99.999
SET      35.071       99.999
SET      35.071       99.999
SET      35.071      100.000
SET      35.071      100.000
SET      35.071      100.000
SET      35.071      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      35.327      100.000
SET      36.095      100.000
SET      36.095      100.000
SET      36.095      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.351      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      36.607      100.000
SET      37.119      100.000
SET      37.119      100.000
---
GET       0.047        0.000
GET      12.671        5.000
GET      12.799       10.000
GET      12.927       15.000
GET      13.055       20.000
GET      13.183       25.000
GET      13.247       30.000
GET      13.375       35.000
GET      13.503       40.000
GET      13.567       45.000
GET      13.695       50.000
GET      13.759       52.500
GET      13.823       55.000
GET      13.887       57.500
GET      13.951       60.000
GET      14.015       62.500
GET      14.079       65.000
GET      14.143       67.500
GET      14.207       70.000
GET      14.271       72.500
GET      14.335       75.000
GET      14.335       76.250
GET      14.399       77.500
GET      14.463       78.750
GET      14.463       80.000
GET      14.527       81.250
GET      14.527       82.500
GET      14.591       83.750
GET      14.655       85.000
GET      14.719       86.250
GET      14.783       87.500
GET      14.783       88.125
GET      14.847       88.750
GET      14.847       89.375
GET      14.911       90.000
GET      14.911       90.625
GET      14.975       91.250
GET      14.975       91.875
GET      15.039       92.500
GET      15.103       93.125
GET      15.103       93.750
GET      15.167       94.062
GET      15.167       94.375
GET      15.231       94.688
GET      15.231       95.000
GET      15.295       95.312
GET      15.295       95.625
